st_model,embedding,classifier,doc
mdl_sentencet5,ds_count,cl_rf,"i want to obtain an invooice, can you tell me how to do it?"
mdl_sentencet5,ds_count,cl_rf,"can u ask an agent to cancel a fucking purchase, please?"
mdl_sentencet5,ds_count,cl_rf,chdck my invoices
mdl_sentencet5,ds_rand,cl_rf,can I checkmy biklls?
mdl_sentencet5,ds_rand,cl_rf,how can i file a consumer complsint for a service?
mdl_sentencet5,ds_rand,cl_rf,"I want to submit a consumer complint for a service, what should I do?"
mdl_sentencet5,ds_rand,cl_rf,I want to request an nivoice
mdl_sentencet5,ds_rand,cl_rf,"i wanna know the sttus of my fefund, how could i track it?"
mdl_sentencet5,ds_rand,cl_rf,"please, can u ask an agent where i could heck my bill?"
mdl_sentencet5,ds_rand,cl_rf,ask an agent whee to check the delivery otions
mdl_sentencet5,ds_rand,cl_rf,I waznt to cancel  purchase
mdl_sentencet5,ds_rand,cl_rf,"could you ask an agent about my fucking bill, please?"
mdl_sentencet5,ds_rand,cl_rf,"I lst my inviices, what can I do to check them?"
mdl_sentencet5,ds_rand,cl_rf,ask an agent how to check the status of my reimbrsement
mdl_sentencet5,ds_zeros,cl_rf,I need help vieing my invoices
mdl_sentencet5,ds_zeros,cl_rf,I need help making an ofder
mdl_sentencet5,ds_zeros,cl_rf,ask an agent if I could see the fuckig cancdllation fee
mdl_sentencet5,ds_zeros,cl_rf,when will my tickket arrive ?
mdl_sentencet5,ds_zeros,cl_rf,ocntact a persn
mdl_sentencet5,ds_zeros,cl_rf,can u ask an agent to make a purchase?
mdl_sentencet5,ds_zeros,cl_rf,"i wanna see some invoicse, can you tell me how to do it?"
mdl_sentencet5,ds_zeros,cl_rf,I waznt to cancel  purchase
mdl_sentencet5,ds_zeros,cl_rf,I need help checking your apyment options
mdl_sentencet5,ds_zeros,cl_rf,"please, could you ask an agent to get a reimbusement?"
mdl_sentencet5,ds_zeros,cl_rf,i want to know how to nodify my order
mdl_sentencet5,ds_zeros,cl_rf,"can u ask an agent how i could set up my fucking shipping address, please?"
mdl_sentencet5,ds_zeros,cl_rf,ask an agent if I can place a fucking order
mdl_sentencet5,ds_zeros,cl_rf,"can u find information about the xancrllation fee, please?"
mdl_distilrobertav1,ds_st,cl_dense,"please, ask an agent if i could make a purchase"
mdl_distilrobertav1,ds_st,cl_dense,I found iwsues while creating an account
mdl_distilrobertav1,ds_st,cl_dense,can u ask an agent if i can place an order?
mdl_distilrobertav1,ds_st,cl_dense,I'm having issues creating a acount
mdl_distilrobertav1,ds_st,cl_dense,how do I make a complaimt?
mdl_distilrobertav1,ds_st,cl_dense,check your payment options
mdl_distilrobertav1,ds_st,cl_dense,I want to know where I can chedk my delivery
mdl_distilrobertav1,ds_st,cl_dense,where can I modify my shippinmg address?
mdl_distilrobertav1,ds_st,cl_dense,"I want to se my invoice, what do I have to do?"
mdl_distilrobertav1,ds_st,cl_dense,how do I make a consumer complpaint?
mdl_distilrobertav1,ds_st,cl_dense,where can I set up my shkpping address?
mdl_distilrobertav1,ds_st,cl_dense,tell me about changing my ourchase
mdl_distilrobertav1,ds_st,cl_dense,"could u ask an agent if i could view their apyment methods, please?"
mdl_distilrobertav1,ds_st,cl_dense,ask an agent how I can make an fucking complant
mdl_distilrobertav1,ds_st,cl_dense,Ifound an issue creating an account
mdl_distilrobertav1,ds_tfidf,cl_dense,"ask an agent how to see their fucking refund poliyc, please"
mdl_distilrobertav1,ds_tfidf,cl_dense,tell mr about seeing an invoice
mdl_distilrobertav1,ds_tfidf,cl_dense,"I want totrack my purchase, what do I have to do ?"
mdl_distilrobertav1,ds_tfidf,cl_dense,"I need an acxcount, what can I do?"
mdl_distilrobertav1,ds_tfidf,cl_dense,"can u ask an agent to cancel a fucking purchase, please?"
mdl_distilrobertav1,ds_tfidf,cl_dense,show me my invouce
mdl_distilrobertav1,ds_tfidf,cl_dense,ask an agent fi I get an full refund in case I cancel my ticket
mdl_distilrobertav1,ds_tfidf,cl_dense,can u ask an agent whats their reimbursement oplicy?
mdl_distilrobertav1,ds_tfidf,cl_dense,"I want a refumd, can I request one?"
mdl_distilrobertav1,ds_tfidf,cl_dense,can u ask an agent if i can place an order?
mdl_distilrobertav1,ds_tfidf,cl_dense,ask an agent if I could see the fuckig cancdllation fee
mdl_distilrobertav1,ds_tfidf,cl_dense,where to see my bgill
mdl_distilrobertav1,ds_tfidf,cl_dense,"I wolud like to see my bill, hat can I do?"
mdl_distilrobertav1,ds_tfidf,cl_dense,"I can't find ny nills, can you check them?"
mdl_distilrobertav1,ds_tfidf,cl_dense,tell em how to see an invoice
mdl_distilrobertav1,ds_tfidf,cl_dense,ask an agent whee to check the delivery otions
mdl_distilrobertav1,ds_tfidf,cl_dense,how does the refund process work?
mdl_distilrobertav1,ds_count,cl_dense,when will my tickket arrive ?
mdl_distilrobertav1,ds_count,cl_dense,can I checkmy biklls?
mdl_distilrobertav1,ds_count,cl_dense,where to see my bgill
mdl_distilrobertav1,ds_count,cl_dense,i need help seeing an invboice
mdl_distilrobertav1,ds_count,cl_dense,id like to see my bill
mdl_distilrobertav1,ds_count,cl_dense,"id like to get a rebund, could u help me?"
mdl_distilrobertav1,ds_count,cl_dense,I'm having an issaue opening an account
mdl_distilrobertav1,ds_count,cl_dense,ask an agent fi I get an full refund in case I cancel my ticket
mdl_distilrobertav1,ds_count,cl_dense,terll me if I could request an invice
mdl_distilrobertav1,ds_count,cl_dense,can u ask an agent if i can place an order?
mdl_distilrobertav1,ds_count,cl_dense,i wanna cancwl my online account
mdl_distilrobertav1,ds_count,cl_dense,can you show me the delivery perod for my ticket?
mdl_distilrobertav1,ds_count,cl_dense,"i wanna see the potions for delivwry, can u help me?"
mdl_distilrobertav1,ds_count,cl_dense,I need inforation about my bill
mdl_distilrobertav1,ds_count,cl_dense,"I want to file a fucking coment for a service, could you help me?"
mdl_distilrobertav1,ds_count,cl_dense,ask an agent how to check the status of my reimbrsement
mdl_distilrobertav1,ds_count,cl_dense,I need help making an ofder
mdl_distilrobertav1,ds_count,cl_dense,I want to know where I can chedk my delivery
mdl_distilrobertav1,ds_count,cl_dense,"please, ask an agent if i could make a purchase"
mdl_distilrobertav1,ds_count,cl_dense,information about midifying y purchase
mdl_distilrobertav1,ds_count,cl_dense,"I want to submit a consumer complint for a service, what should I do?"
mdl_distilrobertav1,ds_count,cl_dense,"I want to check the delievry options, what should I do?"
mdl_distilrobertav1,ds_count,cl_dense,"I want to trfack my order, can you tell me how to do it?"
mdl_distilrobertav1,ds_rand,cl_dense,where canI seemy bill?
mdl_distilrobertav1,ds_rand,cl_dense,i need help seeing an invboice
mdl_distilrobertav1,ds_rand,cl_dense,"I want to check the delievry options, what should I do?"
mdl_distilrobertav1,ds_rand,cl_dense,can you give me information about my fucking invoice?
mdl_distilrobertav1,ds_rand,cl_dense,"I can't find ny nills, can you check them?"
mdl_distilrobertav1,ds_rand,cl_dense,"I would like to make a fucking order, can you help me?"
mdl_distilrobertav1,ds_rand,cl_dense,I need help checking your apyment options
mdl_distilrobertav1,ds_rand,cl_dense,"I want to trfack my order, can you tell me how to do it?"
mdl_distilrobertav1,ds_rand,cl_dense,I found issus registering
mdl_distilrobertav1,ds_rand,cl_dense,I need help tracking ym redfund
mdl_distilrobertav1,ds_rand,cl_dense,i want to know how to nodify my order
mdl_distilrobertav1,ds_rand,cl_dense,"I wolud like to see my bill, hat can I do?"
mdl_distilrobertav1,ds_rand,cl_dense,"I want totrack my purchase, what do I have to do ?"
mdl_distilrobertav1,ds_rand,cl_dense,how to view the options for delivry
mdl_distilrobertav1,ds_rand,cl_dense,"i wanna submit a ocmplaint for a service, what should i do?"
mdl_distilrobertav1,ds_rand,cl_dense,"I want to change my purtchase, tell me how I can do it"
mdl_distilrobertav1,ds_rand,cl_dense,"please, can u ask an agent where i could heck my bill?"
mdl_distilrobertav1,ds_rand,cl_dense,could u ask an agent for information about the fucking delivery period?
mdl_distilrobertav1,ds_rand,cl_dense,"I want to lodge a rview, can you help me?"
mdl_distilrobertav1,ds_rand,cl_dense,how do I cancle a purchase?
mdl_distilrobertav1,ds_rand,cl_dense,how to change to another rpofile
mdl_distilrobertav1,ds_zeros,cl_dense,ask an agent how to check the status of my reimbrsement
mdl_distilrobertav1,ds_zeros,cl_dense,I had an isue when trying to open an account
mdl_distilrobertav1,ds_zeros,cl_dense,"I want a refumd, can I request one?"
mdl_distilrobertav1,ds_zeros,cl_dense,ocntact a persn
mdl_distilrobertav1,ds_zeros,cl_dense,"I want to file a fucking coment for a service, could you help me?"
mdl_distilrobertav1,ds_zeros,cl_dense,"can you ask an agent to check their fucking payment options, please?"
mdl_distilrobertav1,ds_zeros,cl_dense,I found iwsues while creating an account
mdl_distilrobertav1,ds_zeros,cl_dense,I found issus registering
mdl_distilrobertav1,ds_zeros,cl_dense,I want to know how long refunds take
mdl_distilrobertav1,ds_zeros,cl_dense,can I change my profile?
mdl_distilrobertav1,ds_zeros,cl_dense,ask an agent how I can make an fucking complant
mdl_distilrobertav1,ds_zeros,cl_dense,I need help checking your apyment options
mdl_distilrobertav1,ds_zeros,cl_dense,check your payment methods
mdl_distilrobertav1,ds_zeros,cl_dense,how to change to another rpofile
mdl_distilrobertav1,ds_zeros,cl_dense,where can I modify my shippinmg address?
mdl_distilrobertav1,ds_zeros,cl_dense,i want to know how to nodify my order
mdl_distilrobertav1,ds_zeros,cl_dense,I'm having an issaue opening an account
mdl_distilrobertav1,ds_zeros,cl_dense,"can u ask an agent if i could switch to aqnother account, please?"
mdl_distilrobertav1,ds_zeros,cl_dense,"I want to change my purtchase, tell me how I can do it"
mdl_distilrobertav1,ds_zeros,cl_dense,ask an agent to provide information about my invoice
mdl_distilrobertav1,ds_zeros,cl_dense,"could u check my ibll, please?"
mdl_micse,ds_st,cl_dense,"please, could u ask an agent how I can see an invoice?"
mdl_micse,ds_st,cl_dense,"I would like to see my bill, could you help me?"
mdl_micse,ds_st,cl_dense,how could I update my fucking profile?
mdl_micse,ds_st,cl_dense,I'm having an issue creating a profile
mdl_micse,ds_st,cl_dense,I need information about seeing abill
mdl_micse,ds_st,cl_dense,"please, can u ask an aget where i can dselete my account?"
mdl_micse,ds_st,cl_dense,show me the delivery period
mdl_micse,ds_st,cl_dense,I foundproblems when triyng to register
mdl_micse,ds_st,cl_dense,assk an agent about their payment optiond
mdl_micse,ds_st,cl_dense,where to make a purchase
mdl_micse,ds_st,cl_dense,"I purchased soemthing, can i chbange my purchase?"
mdl_micse,ds_st,cl_dense,how to make a purchase
mdl_micse,ds_st,cl_dense,where do I see the delivery optinos?
mdl_micse,ds_st,cl_dense,can u show me information about your paymnet options?
mdl_micse,ds_st,cl_dense,"lease, ask an agent how ican check my invoices"
mdl_micse,ds_st,cl_dense,"i wanna lodge an poinion, what can i do?"
mdl_micse,ds_st,cl_dense,ask an agent how I can make an fucking complant
mdl_micse,ds_st,cl_dense,"my account was haked, what do I have to do to recover it?"
mdl_micse,ds_st,cl_dense,"i wanna submit a ocmplaint for a service, what should i do?"
mdl_micse,ds_st,cl_dense,I want toocontact someone
mdl_micse,ds_st,cl_dense,ask an agent how to check the status of my reimbrsement
mdl_micse,ds_st,cl_dense,"please, can you ask an agent how to xwitch to another fucking user accoun?"
mdl_micse,ds_st,cl_dense,"I lost my account passwlrd, I need help  retrieving it"
mdl_micse,ds_st,cl_dense,id like to see my bill
mdl_micse,ds_st,cl_dense,"I need a erfund, whhat do I have to do?"
mdl_micse,ds_st,cl_dense,"can u ask an agent how i could set up my fucking shipping address, please?"
mdl_micse,ds_st,cl_dense,"I'd like to make an order, what should I do?"
mdl_micse,ds_st,cl_dense,I need help making an ofder
mdl_micse,ds_st,cl_dense,ask an agernt where i could write areview
mdl_micse,ds_st,cl_dense,tell mne where to rfeceive the newsletter
mdl_micse,ds_st,cl_dense,"I want to trfack my order, can you tell me how to do it?"
mdl_micse,ds_st,cl_dense,where could i make a purchase?
mdl_micse,ds_st,cl_dense,how do I modify the information on myprofile?
mdl_micse,ds_st,cl_dense,"can u find information about the xancrllation fee, please?"
mdl_micse,ds_st,cl_dense,tell me if I could make a payment withVisa
mdl_micse,ds_st,cl_dense,can you show me the delivery period?
mdl_micse,ds_st,cl_dense,"please, ask an agent how i can cancel an order"
mdl_micse,ds_st,cl_dense,can u ask an agent how to remove my accounnt ?
mdl_micse,ds_st,cl_dense,can u ask an agent if i can place an order?
mdl_micse,ds_st,cl_dense,tell me if  I can ppay with Amex
mdl_micse,ds_st,cl_dense,I can't rdmember my apssword
mdl_micse,ds_st,cl_dense,can you give me information about my fucking invoice?
mdl_micse,ds_st,cl_dense,"I want to cancel an order, can you help me?"
mdl_micse,ds_st,cl_dense,"please, can you ask an agent how to make an order?"
mdl_micse,ds_st,cl_dense,"i needc niformation about my invoice, please"
mdl_micse,ds_st,cl_dense,"I need information, how do I contact Custgomer Servic?"
mdl_micse,ds_st,cl_dense,how to change to another rpofile
mdl_micse,ds_st,cl_dense,how can i view your fucking payment methods?
mdl_micse,ds_st,cl_dense,I'mhaving problems creating a profile
mdl_micse,ds_st,cl_dense,can I make a purchase?
mdl_micse,ds_st,cl_dense,"I want to make a purchase, what should I do?"
mdl_micse,ds_st,cl_dense,I wat to register
mdl_micse,ds_st,cl_dense,can you show me my ibll ?
mdl_micse,ds_st,cl_dense,where to see my bgill
mdl_micse,ds_st,cl_dense,I want to know where I can receive the newsletyter
mdl_micse,ds_st,cl_dense,"I want to file a fucking coment for a service, could you help me?"
mdl_micse,ds_st,cl_dense,help me make changes to my shipping adress
mdl_micse,ds_st,cl_dense,I need help checking your apyment options
mdl_micse,ds_st,cl_dense,"I'd like to view the status of my  reimbursement, can you help me ?"
mdl_micse,ds_st,cl_dense,how toclose myprofile
mdl_micse,ds_st,cl_dense,can u ask an agent if i can pay with Visa?
mdl_micse,ds_st,cl_dense,"i want to track my fucking reimbursement, can u help me, please?"
mdl_micse,ds_st,cl_dense,"could you ask an agent about my fucking bill, please?"
mdl_micse,ds_st,cl_dense,can you tell me if there issomeone available?
mdl_micse,ds_st,cl_dense,where canI seemy bill?
mdl_micse,ds_st,cl_dense,"I wolud like to see my bill, hat can I do?"
mdl_micse,ds_st,cl_dense,can u asi an agent if i can edit the information on my profile?
mdl_micse,ds_st,cl_dense,I want to know how to chasnge my prchase
mdl_micse,ds_st,cl_dense,can u ask an agent where I can see an invoice?
mdl_micse,ds_st,cl_dense,I want to make changes to my shipping adress
mdl_micse,ds_st,cl_dense,I' trying to open an account but I can't
mdl_micse,ds_st,cl_dense,"I want to cancel a purchase, can you help me?"
mdl_micse,ds_st,cl_dense,"I want tp make a purchase, can you help me?"
mdl_micse,ds_st,cl_dense,ask an agent hos i can edit my profile
mdl_micse,ds_st,cl_dense,"I want to edit my profile, how can I do iy ?"
mdl_micse,ds_st,cl_dense,"please, can u ask an agent where to view the status of my eefund?"
mdl_micse,ds_st,cl_dense,"I don't want my online  account, how can I csncel it?"
mdl_micse,ds_st,cl_dense,how do I change my profilr?
mdl_micse,ds_tfidf,cl_dense,I can't find my bklls and I want to check them
mdl_micse,ds_tfidf,cl_dense,tell me if their is someone available
mdl_micse,ds_tfidf,cl_dense,"check my fuckingbill, please"
mdl_micse,ds_tfidf,cl_dense,how to obtain a erimbursement
mdl_micse,ds_tfidf,cl_dense,how do I make a purchase?
mdl_micse,ds_tfidf,cl_dense,"please, could you show me my bills?"
mdl_micse,ds_tfidf,cl_dense,ask an agnet how i could update my profile
mdl_micse,ds_tfidf,cl_dense,could you ask an agent to show me information about my invoices?
mdl_micse,ds_tfidf,cl_dense,ak an agent how to close my profile
mdl_micse,ds_tfidf,cl_dense,can you provide information about my invoice?
mdl_micse,ds_tfidf,cl_dense,I want to know if I can pay with Amex
mdl_micse,ds_tfidf,cl_dense,can u ask an agent if i can see an bill?
mdl_micse,ds_tfidf,cl_dense,I need information about chanmgung my purchase
mdl_micse,ds_tfidf,cl_dense,"can u ask an agent if i could check ym inovices, please?"
mdl_micse,ds_tfidf,cl_dense,I want to use my other online account
mdl_micse,ds_tfidf,cl_dense,"can u ask an agent how I could see a bill, please?"
mdl_micse,ds_tfidf,cl_dense,how doo I see an invoice ?
mdl_micse,ds_tfidf,cl_dense,id like to make a purchase
mdl_micse,ds_tfidf,cl_dense,I fonud an issue signing up
mdl_micse,ds_tfidf,cl_dense,"I would like to use my other fucking online account, can you switch them, lpease?"
mdl_micse,ds_tfidf,cl_dense,how do Iswitchj to another account?
mdl_micse,ds_tfidf,cl_dense,"I'd like to view your reufnd policy, what should I do, pleae?"
mdl_micse,ds_tfidf,cl_dense,can you provide information about my bills?
mdl_micse,ds_tfidf,cl_dense,can you give me information about my invoice?
mdl_micse,ds_tfidf,cl_dense,"I want to check the delievry options, what should I do?"
mdl_micse,ds_tfidf,cl_dense,tell me where I can see abill
mdl_micse,ds_tfidf,cl_dense,can i file a ocmplaint for a service?
mdl_micse,ds_tfidf,cl_dense,tell me what your payment metjods are
mdl_micse,ds_tfidf,cl_dense,can you give me information about my bill?
mdl_micse,ds_tfidf,cl_dense,"I want to check camcellation fees, what should I do?"
mdl_micse,ds_tfidf,cl_dense,how toclose myprofile
mdl_micse,ds_tfidf,cl_dense,can you ask an agent how to close my fucking account?
mdl_micse,ds_tfidf,cl_dense,"I want to file a fucking coment for a service, could you help me?"
mdl_micse,ds_tfidf,cl_dense,"could u check my ibll, please?"
mdl_micse,ds_tfidf,cl_dense,sak an agentz how i can make a purchase
mdl_micse,ds_tfidf,cl_dense,can you show me information about my bill?
mdl_micse,ds_tfidf,cl_dense,I'm trying to regiter but I can't
mdl_micse,ds_tfidf,cl_dense,"i want to check my deliveires, tell me how to do it"
mdl_micse,ds_tfidf,cl_dense,"i wanna check your payment methods, can u help me?"
mdl_micse,ds_tfidf,cl_dense,Ifound an issue creating an account
mdl_micse,ds_tfidf,cl_dense,"I would like to make a fucking order, can you help me?"
mdl_micse,ds_tfidf,cl_dense,sak an agent how i can update my profile
mdl_micse,ds_tfidf,cl_dense,has my refund been processed?
mdl_micse,ds_tfidf,cl_dense,I need help making an ofder
mdl_micse,ds_tfidf,cl_dense,"could u ask an agent if I could see a fucking inovice, please?"
mdl_micse,ds_tfidf,cl_dense,ask an agent if I could see the fuckig cancdllation fee
mdl_micse,ds_tfidf,cl_dense,ocntact a persn
